city,year,suhi_day_C_mean,suhi_night_C_mean,dEVI_mean,t2m_C_mean,rh_pct_mean,wind10_ms_mean,precip_mm_mean,cloud_frac_mean,blh_m_mean,n_months,n_valid_day,n_valid_night,urban_lst_day_C_mean,urban_lst_night_C_mean,rural_lst_day_C_mean,rural_lst_night_C_mean,period,season
Perth,2020,0.535976729,0.656115525,-0.071971982,14.39174803,72.95349531,0.93305933,80.82863806,0.489978991,594.090614,3,3,3,18.63430861,8.859603734,18.09833188,8.203488209,Winter,Winter
Perth,2021,0.653381119,0.408504725,-0.074106537,13.80829108,76.44034856,1.59201835,117.8474183,0.511916039,640.8906083,3,3,3,18.15199144,8.223557165,17.49861032,7.815052441,Winter,Winter
Perth,2022,0.642532039,0.310251903,-0.079476992,13.72277454,75.02161981,1.076153124,100.2974424,0.482084709,598.9594117,3,3,3,18.3522513,8.464906779,17.70971926,8.154654876,Winter,Winter
Perth,2023,0.648567659,0.26315959,-0.075444678,13.27625555,76.44750374,1.334416114,72.54270537,0.482654554,552.5712447,3,3,3,17.64168808,7.985601798,16.99312042,7.722442208,Winter,Winter
Perth,2024,0.676420031,0.199633634,-0.073732126,14.77009084,76.24327861,1.854024574,120.7926089,0.53268322,657.5095636,3,3,3,17.53337526,9.152172405,16.85695523,8.952538771,Winter,Winter
Perth,2025,0.532390723,0.682287212,-0.080810957,13.55340762,76.81954893,0.684481055,137.863524,0.498018317,560.510962,3,3,3,15.5970826,8.155702584,15.06469188,7.473415371,Winter,Winter
Sydney,2003,1.041815723,0.667195881,-0.081267589,12.45977456,69.03939944,1.63658354,44.01124132,0.332619284,515.2508228,3,3,3,18.39553917,7.404152951,17.35372345,6.73695707,Winter,Winter
Sydney,2004,0.265020957,1.089611332,-0.044681601,12.68528521,63.60002204,1.989237333,30.96011846,0.320960277,586.3936672,3,3,3,18.73683412,7.537573234,18.47181316,6.447961903,Winter,Winter
Sydney,2005,0.406458425,0.779221801,-0.044217472,12.81388844,68.09281483,1.582232445,47.57823936,0.302956169,529.274559,3,3,3,18.85131176,7.341943437,18.44485333,6.562721636,Winter,Winter
Sydney,2006,0.600876977,0.622482727,-0.04649963,12.25129561,70.33782704,1.715265944,53.60832164,0.379440098,484.0917875,3,3,3,18.17009061,7.408157219,17.56921364,6.785674491,Winter,Winter
Sydney,2007,1.126381674,0.798852971,-0.089080682,12.46982994,69.94954671,2.163273474,129.3012057,0.406366664,584.1805178,3,3,3,18.25171348,7.466983818,17.12533181,6.668130846,Winter,Winter
Sydney,2008,1.042076066,0.801780261,-0.071540839,12.12188952,69.00372954,2.21575775,64.48752642,0.437608973,597.433182,3,3,3,17.39891461,6.629143993,16.35683854,5.827363732,Winter,Winter
Sydney,2009,1.022504966,0.956192651,-0.074945756,12.83243781,66.50791957,1.931483334,36.30784298,0.344444584,543.3241998,3,3,3,18.24889269,7.99724446,17.22638773,7.041051809,Winter,Winter
Sydney,2010,0.918450654,0.362190925,-0.060752255,12.23041253,70.50877899,1.894223699,52.88470819,0.408117915,583.9631122,3,3,3,17.59709728,7.497834538,16.67864662,7.135643614,Winter,Winter
Sydney,2011,0.850293591,0.948434586,-0.078215402,12.41539556,71.05600523,1.793262835,54.49819237,0.393512547,573.0281417,3,3,3,17.75132326,7.461873385,16.90102967,6.513438799,Winter,Winter
Sydney,2012,1.010357271,0.664896186,-0.074486687,12.09266401,69.22247465,2.030628613,39.66762685,0.380008036,589.3520438,3,3,3,17.68282258,6.682055794,16.6724653,6.017159609,Winter,Winter
Sydney,2013,1.09029311,0.667874808,-0.077730354,12.97715464,70.55608557,1.807095662,57.93798909,0.403661337,516.2920166,3,3,3,19.11280164,8.181162621,18.02250853,7.513287812,Winter,Winter
Sydney,2014,0.65666352,0.566416672,-0.066237462,12.65029549,69.23862709,2.313844943,63.96946964,0.372303453,569.2056522,3,3,3,18.1034312,7.58303332,17.44676768,7.016616648,Winter,Winter
Sydney,2015,1.151513201,0.462807682,-0.066764227,12.06187001,71.56894807,1.760254841,49.28486108,0.383429706,457.3539103,3,3,3,17.80303835,7.080833758,16.65152515,6.618026076,Winter,Winter
Sydney,2016,1.149937904,0.744518078,-0.055289484,13.09699828,70.05459445,1.907264685,118.9707451,0.442759977,538.6801099,3,3,3,18.50021786,7.871394951,17.35027995,7.126876872,Winter,Winter
Sydney,2017,1.043304614,0.423836952,-0.077246805,12.49104361,66.32348288,2.307817201,31.72203283,0.335054449,528.1058163,3,3,3,18.74402114,7.799074901,17.70071652,7.375237949,Winter,Winter
Sydney,2018,0.387754014,0.86361588,-0.041093175,12.43599844,61.56989248,2.025119696,32.96265317,0.291387403,585.6053199,3,3,3,18.39286015,7.299569515,18.00510614,6.435953635,Winter,Winter
Sydney,2019,0.79829447,0.441077134,-0.066429944,12.76437749,66.05092289,1.967523982,45.62756199,0.331151979,534.1037654,3,3,3,19.25973369,7.791114464,18.46143922,7.35003733,Winter,Winter
Sydney,2020,1.210086621,0.726984852,-0.078345729,12.55372443,71.9619133,2.0011875,81.31382981,0.411455844,506.8153137,3,3,3,18.44344409,7.611242849,17.23335747,6.884257997,Winter,Winter
Sydney,2021,1.110641887,0.860504569,-0.063561551,12.46044003,69.09520406,2.034750359,51.01639428,0.405953951,537.7350299,3,3,3,18.67148989,7.836524748,17.560848,6.976020179,Winter,Winter
Sydney,2022,1.123816573,0.612914095,-0.070608443,12.38958972,71.97714375,2.187941817,110.0251719,0.430151043,546.862695,3,3,3,17.28118185,7.506955636,16.15736528,6.894041541,Winter,Winter
Sydney,2023,0.747022556,0.450774661,-0.053143629,12.87686335,69.97627213,1.499334939,29.53164674,0.318035969,436.2432886,3,3,3,18.65788922,8.288163864,17.91086667,7.837389203,Winter,Winter
Sydney,2024,0.893743529,0.395325764,-0.079475911,13.01868074,71.8448861,2.007454486,63.8675595,0.47507849,486.7384851,3,3,3,16.87663603,8.325693883,15.9828925,7.930368119,Winter,Winter
Sydney,2025,0.88492253,0.205111332,-0.076881905,12.3071268,71.63580585,2.083240805,92.68801855,0.432631022,542.0755963,3,3,3,14.93855754,7.89527082,14.05363501,7.690159489,Winter,Winter
