city,year,suhi_day_C_mean,suhi_night_C_mean,dEVI_mean,t2m_C_mean,rh_pct_mean,wind10_ms_mean,precip_mm_mean,cloud_frac_mean,blh_m_mean,n_months,n_valid_day,n_valid_night,period
Perth,2010,-0.4399568405856182,1.147123622939161,-0.02954472208476967,24.462668539590904,48.016409783852005,3.3856344162470315,1.0299994166763056,0.2583364938829914,664.5723617848566,3,3,3,Summer
Perth,2011,-0.9573305749363049,0.933953446982437,-0.021098510002505035,24.918236822914164,51.29495052133291,3.420026128045862,17.732647763728437,0.25929760815816094,768.5517948484979,3,3,3,Summer
Perth,2012,-0.0613633486456635,1.3375258328969994,-0.03849997210127913,24.397151630051493,53.75343256474773,2.971246772209511,44.09844387828657,0.3329002265583818,775.5171950704231,3,3,3,Summer
Perth,2013,-0.3921521475721808,1.2163835116252955,-0.03344618211567107,24.550913657641914,51.587919555393135,2.601856440847333,16.16085325660193,0.2837325955610632,699.2477164205969,3,3,3,Summer
Perth,2014,-0.34546842334562905,1.0900880113823348,-0.04303555270154787,24.143246527883104,49.13228938378393,3.4143847291545657,3.7719617272213646,0.15971191904878432,735.451460428284,3,3,3,Summer
Perth,2015,-0.36355067128194446,0.8229298484506214,-0.03826480286463976,23.724785500283588,52.42774180052587,3.2533149547889555,1.8189228462587892,0.2515762564877216,666.2043675961701,3,3,3,Summer
Perth,2016,-0.6918699006247877,0.2935904139621866,-0.02699326624127357,23.666100102774124,50.86421556744148,2.616415013306705,12.74556451425049,0.32559575808663216,734.7714395621796,3,3,3,Summer
Perth,2017,-0.29713696313792326,0.6349585659039386,-0.036670349262925166,22.26478924853299,56.17495600452606,3.4222091712926646,82.04575754287366,0.213790987144572,671.7395566541462,3,3,3,Summer
Perth,2018,-0.18284561088512183,0.8216019802086372,-0.0377617248631779,22.756306067362107,56.63153773100105,3.2508692870998037,55.443377825317434,0.20703550560812523,702.1737329286898,3,3,3,Summer
Perth,2019,-0.41369510418712946,0.811700986042491,-0.03841006470333643,22.57291013666317,54.81697498416444,3.301135892438154,2.7811641910443115,0.23384331174714137,629.322512245573,3,3,3,Summer
Perth,2020,-0.5483994195676564,1.152782875458995,-0.0333979219212938,24.201810802830938,51.61467188428995,3.0614794297264445,18.09026903029032,0.29531766866700776,684.4821584265834,3,3,3,Summer
Perth,2021,-0.39685549148194593,0.9991843765587495,-0.03569763417208737,23.817835546773924,47.08911075954975,3.1267722709259,15.341033050587967,0.24061795346454307,808.1452873761773,3,3,3,Summer
Perth,2022,-0.17089508241502924,1.3372716203058854,-0.04429685742462023,24.91977562808927,47.135518719340475,2.991774855435274,2.2025218158266195,0.1510381292155831,739.5711817455093,3,3,3,Summer
Perth,2023,-0.040734405460895524,0.818584249565081,-0.0393617204727873,23.617460588095867,49.03193228042812,3.2443973069665044,1.735395793189224,0.16311227031928793,746.556062233703,3,3,3,Summer
Perth,2024,-0.504474027448938,0.9317077304831507,-0.0368776476275723,24.869864452880716,48.05816505933419,2.9547719373636916,6.006083420681552,0.27517447230233205,706.2003855840184,3,3,3,Summer
Perth,2025,-0.3799385340721244,1.3367414468081833,-0.04070141326245127,24.315300731777427,52.94415102138806,2.7458947460028647,4.222687356960699,0.2404848800688015,701.7636935732297,3,3,3,Summer
Perth,2026,-0.0082830473223722,0.7428900847551212,-0.0466987784171728,23.143028158183927,50.53590110697756,3.217848822364247,4.262965781841713,0.1145585561942455,787.5427017685791,1,1,1,Summer
Sydney,2004,0.6754399814476884,1.0536246596681444,-0.051022366275123764,22.325271571018632,70.17998892139728,1.2590347491703195,61.92663109377893,0.5469268116923311,629.0974241706507,3,3,3,Summer
